checklist_id,observer_id,sampling_event_identifier,scientific_name,observation_count,state_code,locality_id,latitude,longitude,protocol_type,all_species_reported,observation_date,year,day_of_year,time_observations_started,duration_minutes,effort_distance_km,number_observers,species_observed
S70712756,obsr255858,S70712756,Cardinalis cardinalis,2,US-IL,L551992,41.82861,-88.3137274,Traveling,TRUE,2020-06-22,2020,174,9,60,1.609,1,TRUE
S70161831,obsr173859,S70161831,Cardinalis cardinalis,1,US-IL,L7155817,41.428075,-87.636361,Traveling,TRUE,2020-06-07,2020,159,9.066666666666666,6,1.008,1,TRUE
S70082640,obsr171632,S70082640,Cardinalis cardinalis,4,US-IL,L6974867,42.481371,-87.8096867,Traveling,TRUE,2020-06-05,2020,157,9.933333333333334,115,4.329,1,TRUE
S70114609,obsr1208997,S70114609,Cardinalis cardinalis,2,US-IL,L8286029,41.4729439,-87.8849604,Stationary,TRUE,2020-06-06,2020,158,7.983333333333333,77,0,1,TRUE
S70081255,obsr421935,S70081255,Cardinalis cardinalis,2,US-IL,L551992,41.82861,-88.3137274,Traveling,TRUE,2020-06-05,2020,157,10.966666666666667,40,1.207,1,TRUE
S70666661,obsr556872,S70666661,Cardinalis cardinalis,9,US-IL,L3306304,41.4668088,-88.2038265,Traveling,TRUE,2020-06-21,2020,173,6.833333333333333,110,2.253,1,TRUE
S71007223,obsr48562,S71007223,Cardinalis cardinalis,6,US-IL,L999099,42.1938068,-88.0226326,Traveling,TRUE,2020-06-27,2020,179,7.083333333333333,114,1.931,1,TRUE
S70705313,obsr422541,S70705313,Cardinalis cardinalis,3,US-IL,L7783458,39.736016,-89.656558,Stationary,TRUE,2020-06-22,2020,174,8.933333333333334,56,0,1,TRUE
S69995303,obsr123174,S69995303,Cardinalis cardinalis,1,US-IL,L519294,41.8705675,-87.7854449,Stationary,TRUE,2020-06-01,2020,153,4.75,165,0,1,TRUE
S70568549,obsr242214,S70568549,Cardinalis cardinalis,1,US-IL,L3007237,41.8498431,-88.3062179,Stationary,TRUE,2020-06-18,2020,170,8.583333333333334,40,0,2,TRUE
S70341527,obsr15930,S70341527,Cardinalis cardinalis,2,US-IL,L11676148,41.827241,-88.315179,Traveling,TRUE,2020-06-12,2020,164,7.516666666666667,93,1.868,1,TRUE
S70155671,obsr231296,S70155671,Cardinalis cardinalis,2,US-IL,L4825133,38.5825612,-89.881668,Traveling,TRUE,2020-06-07,2020,159,7.516666666666667,55,1.979,2,TRUE
S70277209,obsr443265,S70277209,Cardinalis cardinalis,1,US-IL,L268077,42.07697,-88.10793,Traveling,TRUE,2020-06-10,2020,162,5.25,240,3.219,1,TRUE
S70267947,obsr211276,S70267947,Cardinalis cardinalis,5,US-IL,L871020,41.9499794,-87.7176762,Traveling,TRUE,2020-06-10,2020,162,5.533333333333333,80,4.892,1,TRUE
S70619233,obsr217894,S70619233,Cardinalis cardinalis,1,US-IL,L900288,42.0732768,-87.8816128,Stationary,TRUE,2020-06-17,2020,169,7.083333333333333,6,0,1,TRUE
S70500853,obsr180233,S70500853,Cardinalis cardinalis,5,US-IL,L746913,41.7325,-87.8875,Traveling,TRUE,2020-06-16,2020,168,9.5,30,1.207,1,TRUE
S70235363,obsr422541,S70235363,Cardinalis cardinalis,1,US-IL,L7783458,39.736016,-89.656558,Stationary,TRUE,2020-06-09,2020,161,7.5,29,0,1,TRUE
S70732583,obsr323963,S70732583,Cardinalis cardinalis,1,US-IL,L11754571,41.892657,-88.228491,Stationary,TRUE,2020-06-23,2020,175,6.816666666666666,24,0,1,TRUE
S73507766,obsr280529,S73507766,Cardinalis cardinalis,1,US-IL,L1304264,41.69135,-87.92323,Stationary,TRUE,2020-06-07,2020,159,12.716666666666667,5,0,1,TRUE
S71068672,obsr627898,S71068672,Cardinalis cardinalis,2,US-IL,L5910742,42.1267278,-88.0440581,Stationary,TRUE,2020-06-19,2020,171,7.25,45,0,2,TRUE
S71006501,obsr1617626,S71006501,Cardinalis cardinalis,2,US-IL,L11279229,40.9662941,-90.3689011,Traveling,TRUE,2020-06-30,2020,182,20.65,45,0.257,1,TRUE
S70554534,obsr1003447,S70554534,Cardinalis cardinalis,,US-IL,L304667,40.0875349,-88.2516479,Traveling,TRUE,2020-06-17,2020,169,19.25,90,3.219,1,FALSE
S70837332,obsr1081976,S70837332,Cardinalis cardinalis,1,US-IL,L7397705,42.2346303,-88.0557552,Traveling,TRUE,2020-06-12,2020,164,4.75,7,0.531,1,TRUE
S70259866,obsr125350,S70259866,Cardinalis cardinalis,1,US-IL,L300506,40.494184,-89.0151165,Traveling,TRUE,2020-06-09,2020,161,19,30,1.806,2,TRUE
S70700513,obsr844640,S70700513,Cardinalis cardinalis,1,US-IL,L9619489,42.4640475,-87.8056712,Traveling,TRUE,2020-06-22,2020,174,6.9,17,0.2,1,TRUE
S70481122,obsr1151,S70481122,Cardinalis cardinalis,5,US-IL,L595699,42.0733,-87.8595,Traveling,TRUE,2020-06-15,2020,167,16.5,45,1.127,1,TRUE
S70448979,obsr128500,S70448979,Cardinalis cardinalis,2,US-IL,L152696,41.5758,-87.8605,Traveling,TRUE,2020-06-12,2020,164,10.75,185,2.253,1,TRUE
S70111496,obsr1081976,S70111496,Cardinalis cardinalis,4,US-IL,L7397705,42.2346303,-88.0557552,Traveling,TRUE,2020-06-06,2020,158,5.5,150,2.446,1,TRUE
S69980863,obsr542746,S69980863,Cardinalis cardinalis,2,US-IL,L200627,38.7039503,-90.0724398,Traveling,TRUE,2020-06-02,2020,154,13.333333333333334,47,4.828,1,TRUE
S70237130,obsr1202573,S70237130,Cardinalis cardinalis,11,US-IL,L6466947,41.5620608,-89.1372406,Traveling,TRUE,2020-06-09,2020,161,6.833333333333333,124,4.871,1,TRUE
S70135914,obsr505780,S70135914,Cardinalis cardinalis,3,US-IL,L8239199,39.873294,-89.822101,Traveling,TRUE,2020-06-06,2020,158,16.216666666666665,70,0.692,1,TRUE
S69968240,obsr696704,S69968240,Cardinalis cardinalis,5,US-IL,L2529208,41.7014755,-88.3495023,Traveling,TRUE,2020-06-02,2020,154,6.15,66,3.38,1,TRUE
S70339672,obsr91149,S70339672,Cardinalis cardinalis,3,US-IL,L453843,42.2226954,-87.8155446,Traveling,TRUE,2020-06-12,2020,164,5.933333333333334,131,4.146,1,TRUE
S70953153,obsr571943,S70953153,Cardinalis cardinalis,2,US-IL,L673291,41.2967677,-89.3736076,Traveling,TRUE,2020-06-29,2020,181,8.7,20,2.012,1,TRUE
S74530724,obsr653965,S74530724,Cardinalis cardinalis,3,US-IL,L10052086,41.659149,-89.288753,Traveling,TRUE,2020-06-01,2020,153,15.133333333333333,66,2.635,1,TRUE
S70550260,obsr950647,S70550260,Cardinalis cardinalis,1,US-IL,L11718222,41.980444,-88.256511,Traveling,TRUE,2020-06-17,2020,169,17.75,60,4.828,2,TRUE
S71553974,obsr1130218,S71553974,Cardinalis cardinalis,1,US-IL,L9456520,41.960914,-88.071916,Stationary,TRUE,2020-06-25,2020,177,9.25,5,0,1,TRUE
S70201022,obsr1138882,S70201022,Cardinalis cardinalis,1,US-IL,L4300325,41.789608,-87.599646,Traveling,TRUE,2020-06-08,2020,160,7.516666666666667,70,2.414,3,TRUE
S70803386,obsr1309344,S70803386,Cardinalis cardinalis,1,US-IL,L322153,42.3653316,-88.0266354,Traveling,TRUE,2020-06-24,2020,176,9,160,4.023,1,TRUE
S70784051,obsr473707,S70784051,Cardinalis cardinalis,3,US-IL,L416893,42.2185384,-87.9255581,Traveling,TRUE,2020-06-24,2020,176,6.083333333333333,115,4.023,1,TRUE
S70041322,obsr505780,S70041322,Cardinalis cardinalis,4,US-IL,L11619552,39.919774,-89.816698,Stationary,TRUE,2020-06-04,2020,156,8.966666666666667,10,0,1,TRUE
S70471153,obsr327945,S70471153,Cardinalis cardinalis,4,US-IL,L416893,42.2185384,-87.9255581,Traveling,TRUE,2020-06-15,2020,167,9.633333333333333,157,4.828,2,TRUE
S69967256,obsr1066268,S69967256,Cardinalis cardinalis,2,US-IL,L7366966,41.8434941,-88.2054734,Stationary,TRUE,2020-06-02,2020,154,8.666666666666666,20,0,1,TRUE
S70533541,obsr4911,S70533541,Cardinalis cardinalis,2,US-IL,L2323104,41.0604131,-87.5338554,Traveling,TRUE,2020-06-17,2020,169,8.166666666666666,15,1.931,1,TRUE
S70270376,obsr632624,S70270376,Cardinalis cardinalis,2,US-IL,L11662955,41.973018,-87.666229,Stationary,TRUE,2020-06-10,2020,162,7.866666666666667,29,0,1,TRUE
S70265788,obsr48562,S70265788,Cardinalis cardinalis,2,US-IL,L83533,42.1495522,-87.8973467,Traveling,TRUE,2020-06-07,2020,159,11.083333333333334,22,0.322,1,TRUE
S71004271,obsr741668,S71004271,Cardinalis cardinalis,1,US-IL,L4483820,41.4310154,-90.544939,Traveling,TRUE,2020-06-30,2020,182,20.183333333333334,31,1.243,1,TRUE
S70186480,obsr1531787,S70186480,Cardinalis cardinalis,1,US-IL,L11626760,40.346884,-88.75022,Stationary,TRUE,2020-06-07,2020,159,19.933333333333334,5,0,1,TRUE
S70319081,obsr196660,S70319081,Cardinalis cardinalis,1,US-IL,L97587,41.9575945,-87.6961161,Traveling,TRUE,2020-06-11,2020,163,8.083333333333334,30,1.77,1,TRUE
S70112243,obsr15930,S70112243,Cardinalis cardinalis,2,US-IL,L11632524,41.827232,-88.315275,Traveling,TRUE,2020-06-06,2020,158,7,78,1.937,1,TRUE
S70996647,obsr155922,S70996647,Cardinalis cardinalis,1,US-IL,L9827367,41.953016,-87.985383,Stationary,TRUE,2020-06-19,2020,171,6.333333333333333,5,0,1,TRUE
S70106444,obsr584917,S70106444,Cardinalis cardinalis,1,US-IL,L3365063,40.1507536,-88.1613511,Stationary,TRUE,2020-06-04,2020,156,9.116666666666667,5,0,1,TRUE
S70593772,obsr105600,S70593772,Cardinalis cardinalis,1,US-IL,L561840,41.9719368,-87.7039433,Traveling,TRUE,2020-06-09,2020,161,5.25,90,0.402,1,TRUE
S72615463,obsr400640,S72615463,Cardinalis cardinalis,3,US-IL,L10273394,41.5640535,-87.9791779,Traveling,TRUE,2020-06-05,2020,157,5.4,153,4.184,2,TRUE
S70787096,obsr455520,S70787096,Cardinalis cardinalis,2,US-IL,L11669488,41.9052474,-87.6506692,Traveling,TRUE,2020-06-24,2020,176,15.083333333333334,48,3.009,1,TRUE
S70368205,obsr309778,S70368205,Cardinalis cardinalis,2,US-IL,L97587,41.9575945,-87.6961161,Traveling,TRUE,2020-06-12,2020,164,16.683333333333334,87,3.476,2,TRUE
S70045996,obsr27185,S70045996,Cardinalis cardinalis,7,US-IL,L1390602,41.9541703,-87.984245,Traveling,TRUE,2020-06-04,2020,156,7.5,150,1.609,1,TRUE
S70905576,obsr274800,S70905576,Cardinalis cardinalis,1,US-IL,L1326756,41.9686901,-88.1550051,Stationary,TRUE,2020-06-28,2020,180,7.083333333333333,33,0,1,TRUE
S70444877,obsr1014243,S70444877,Cardinalis cardinalis,2,US-IL,L736718,41.2408333,-89.4038889,Traveling,TRUE,2020-06-14,2020,166,13.916666666666666,50,0.805,2,TRUE
S70826803,obsr1630660,S70826803,Cardinalis cardinalis,2,US-IL,L11551159,41.7175771,-88.0705997,Traveling,TRUE,2020-06-25,2020,177,17.25,75,3.219,1,TRUE
S70770066,obsr123271,S70770066,Cardinalis cardinalis,4,US-IL,L152671,42.4025,-87.8324,Traveling,TRUE,2020-06-24,2020,176,6.5,71,2.23,1,TRUE
S70988005,obsr383865,S70988005,Cardinalis cardinalis,9,US-IL,L143490,41.8935699,-87.8297882,Traveling,TRUE,2020-06-30,2020,182,10.516666666666667,68,2.396,1,TRUE
S70065133,obsr278883,S70065133,Cardinalis cardinalis,1,US-IL,L1757817,38.8389614,-88.5279264,Traveling,TRUE,2020-06-02,2020,154,18.166666666666668,60,0.805,1,TRUE
S70296751,obsr1343986,S70296751,Cardinalis cardinalis,1,US-IL,L271150,41.8032594,-87.8046827,Traveling,TRUE,2020-06-10,2020,162,18.25,86,3.38,1,TRUE
S72029012,obsr627898,S72029012,Cardinalis cardinalis,2,US-IL,L4998238,42.1449911,-88.0481937,Traveling,TRUE,2020-06-24,2020,176,17.816666666666666,111,3.653,1,TRUE
S70306628,obsr399437,S70306628,Cardinalis cardinalis,4,US-IL,L1143061,42.0240769,-88.3927929,Traveling,TRUE,2020-06-11,2020,163,7.2,100,1.931,1,TRUE
S70084754,obsr15643,S70084754,Cardinalis cardinalis,1,US-IL,L107885,41.92802,-88.31893,Stationary,TRUE,2020-06-02,2020,154,8.166666666666666,5,0,1,TRUE
S70949483,obsr584384,S70949483,Cardinalis cardinalis,3,US-IL,L152678,41.8476917,-88.1935859,Traveling,TRUE,2020-06-28,2020,180,10,95,4.506,2,TRUE
S70113146,obsr421890,S70113146,Cardinalis cardinalis,4,US-IL,L152722,41.7392,-88.1754,Traveling,TRUE,2020-06-06,2020,158,6.15,149,4.506,1,TRUE
S70561675,obsr114884,S70561675,Cardinalis cardinalis,4,US-IL,L152658,41.5626,-87.6437,Traveling,TRUE,2020-06-18,2020,170,5,65,3.219,1,TRUE
S71028823,obsr1231798,S71028823,Cardinalis cardinalis,1,US-IL,L9185491,41.5471789,-87.6429984,Stationary,TRUE,2020-06-29,2020,181,6.166666666666667,46,0,1,TRUE
S70908929,obsr505780,S70908929,Cardinalis cardinalis,1,US-IL,L8336694,39.920093,-89.818159,Stationary,TRUE,2020-06-28,2020,180,9.283333333333333,6,0,1,TRUE
S70150434,obsr739346,S70150434,Cardinalis cardinalis,3,US-IL,L4449037,40.7186723,-89.4767198,Stationary,TRUE,2020-06-06,2020,158,5.783333333333333,60,0,1,TRUE
S70843442,obsr298126,S70843442,Cardinalis cardinalis,2,US-IL,L152678,41.8476917,-88.1935859,Traveling,TRUE,2020-06-26,2020,178,8.416666666666666,56,2.181,1,TRUE
S70319702,obsr664807,S70319702,Cardinalis cardinalis,2,US-IL,L9131821,40.0684094,-88.2872482,Stationary,TRUE,2020-06-07,2020,159,9.25,50,0,1,TRUE
S70230943,obsr48562,S70230943,Cardinalis cardinalis,2,US-IL,L997249,41.6654264,-87.8601444,Traveling,TRUE,2020-06-06,2020,158,11.116666666666667,30,0.402,1,TRUE
S70189526,obsr607938,S70189526,Cardinalis cardinalis,1,US-IL,L9475949,41.3940884,-88.0073871,Stationary,TRUE,2020-06-06,2020,158,11.55,24,0,1,TRUE
S70153244,obsr1119989,S70153244,Cardinalis cardinalis,3,US-IL,L7578511,41.996186,-87.667821,Stationary,TRUE,2020-06-07,2020,159,7.366666666666666,8,0,1,TRUE
S70272867,obsr505780,S70272867,Cardinalis cardinalis,2,US-IL,L10803008,39.920991,-89.817675,Stationary,TRUE,2020-06-10,2020,162,9.65,4,0,1,TRUE
S70145594,obsr1706196,S70145594,Cardinalis cardinalis,2,US-IL,L11400564,42.2195805,-87.9755982,Stationary,TRUE,2020-06-06,2020,158,8,30,0,1,TRUE
S72811900,obsr400640,S72811900,Cardinalis cardinalis,1,US-IL,L10281011,41.554679899999996,-87.9966659,Traveling,TRUE,2020-06-22,2020,174,5.45,141,3.219,2,TRUE
S70991329,obsr505780,S70991329,Cardinalis cardinalis,2,US-IL,L9802685,39.920147,-89.8141,Stationary,TRUE,2020-06-30,2020,182,13.383333333333333,4,0,1,TRUE
S70474245,obsr399437,S70474245,Cardinalis cardinalis,3,US-IL,L4506792,40.5355248,-91.3815308,Traveling,TRUE,2020-06-15,2020,167,14.216666666666667,20,1.883,1,TRUE
S70053508,obsr819571,S70053508,Cardinalis cardinalis,3,US-IL,L126403,42.3749,-88.0324,Traveling,TRUE,2020-06-04,2020,156,7.15,101,2.623,1,TRUE
S70750188,obsr539833,S70750188,Cardinalis cardinalis,2,US-IL,L4665965,38.6399866,-90.17223,Stationary,TRUE,2020-06-23,2020,175,7,55,0,2,TRUE
S72993294,obsr14042,S72993294,Cardinalis cardinalis,4,US-IL,L292841,41.6310232,-88.5204816,Traveling,TRUE,2020-06-08,2020,160,8.833333333333334,170,3.219,1,TRUE
S70001203,obsr230905,S70001203,Cardinalis cardinalis,2,US-IL,L11612588,40.9224258,-89.6105062,Traveling,TRUE,2020-06-03,2020,155,6.666666666666667,18,0.37,1,TRUE
S70305873,obsr505780,S70305873,Cardinalis cardinalis,2,US-IL,L11669270,39.919931,-89.816483,Stationary,TRUE,2020-06-11,2020,163,8.633333333333333,10,0,1,TRUE
S70381136,obsr541022,S70381136,Cardinalis cardinalis,2,US-IL,L2889912,42.2597469,-88.8681507,Traveling,TRUE,2020-06-12,2020,164,7.5,105,3.219,1,TRUE
S70267973,obsr1087222,S70267973,Cardinalis cardinalis,2,US-IL,L11435693,41.7925367,-88.0025261,Traveling,TRUE,2020-06-10,2020,162,6.483333333333333,24,1.747,1,TRUE
S70768916,obsr1087222,S70768916,Cardinalis cardinalis,2,US-IL,L11435693,41.7925367,-88.0025261,Traveling,TRUE,2020-06-24,2020,176,6.5,32,2.209,1,TRUE
S70986642,obsr92042,S70986642,Cardinalis cardinalis,2,US-IL,L391142,42.0300417,-87.6875925,Stationary,TRUE,2020-06-26,2020,178,18.25,45,0,1,TRUE
S70527023,obsr1087222,S70527023,Cardinalis cardinalis,2,US-IL,L11435693,41.7925367,-88.0025261,Traveling,TRUE,2020-06-17,2020,169,6.566666666666666,27,2.12,1,TRUE
S73576599,obsr188774,S73576599,Cardinalis cardinalis,1,US-IL,L2985952,41.8917,-88.04465,Traveling,TRUE,2020-06-20,2020,172,8.166666666666666,55,0.805,1,TRUE
S70628089,obsr350084,S70628089,Cardinalis cardinalis,8,US-IL,L1168090,41.7515285,-88.2706833,Traveling,TRUE,2020-06-20,2020,172,6.516666666666667,95,4.989,1,TRUE
S70771545,obsr584384,S70771545,Cardinalis cardinalis,2,US-IL,L152646,41.7385,-88.0777,Traveling,TRUE,2020-06-24,2020,176,6.333333333333333,70,3.862,1,TRUE
S70186423,obsr1539096,S70186423,Cardinalis cardinalis,2,US-IL,L11366235,39.347509,-88.4634101,Stationary,TRUE,2020-06-07,2020,159,19.116666666666667,52,0,1,TRUE
S70594255,obsr114884,S70594255,Cardinalis cardinalis,2,US-IL,L1412774,41.5557042,-87.6593163,Stationary,TRUE,2020-06-19,2020,171,8.5,15,0,1,TRUE
S70623784,obsr110401,S70623784,Cardinalis cardinalis,1,US-IL,L11732524,41.856507,-88.143948,Stationary,TRUE,2020-06-20,2020,172,5.416666666666667,5,0,1,TRUE
S70161278,obsr1449302,S70161278,Cardinalis cardinalis,3,US-IL,L751015,42.4772881,-88.3958244,Traveling,TRUE,2020-06-07,2020,159,6.5,120,3.219,2,TRUE
S70629497,obsr505780,S70629497,Cardinalis cardinalis,3,US-IL,L11733729,39.923218,-89.817317,Stationary,TRUE,2020-06-20,2020,172,9.433333333333334,4,0,1,TRUE
S71102251,obsr755959,S71102251,Cardinalis cardinalis,2,US-IL,L751015,42.4772881,-88.3958244,Traveling,TRUE,2020-06-27,2020,179,7.3,153,1.931,8,TRUE
S70905206,obsr421890,S70905206,Cardinalis cardinalis,1,US-IL,L428626,41.98112,-88.2583666,Traveling,TRUE,2020-06-28,2020,180,6.583333333333333,48,2.092,1,TRUE
S70224033,obsr1539096,S70224033,Cardinalis cardinalis,3,US-IL,L11366235,39.347509,-88.4634101,Stationary,TRUE,2020-06-08,2020,160,19.083333333333332,52,0,1,TRUE
S70088413,obsr1230316,S70088413,Cardinalis cardinalis,2,US-IL,L152651,41.8166,-88.137200000000007,Traveling,TRUE,2020-06-03,2020,155,14,120,3.219,1,TRUE
S70086931,obsr1671654,S70086931,Cardinalis cardinalis,1,US-IL,L751015,42.4772881,-88.3958244,Traveling,TRUE,2020-06-05,2020,157,13.65,90,3.701,2,TRUE
S70026022,obsr323963,S70026022,Cardinalis cardinalis,2,US-IL,L7655711,41.960036,-89.365757,Traveling,TRUE,2020-06-02,2020,154,5.283333333333333,7,0.402,1,TRUE
S70623377,obsr335295,S70623377,Cardinalis cardinalis,1,US-IL,L1876399,42.014723,-87.813882,Stationary,TRUE,2020-06-19,2020,171,17.083333333333332,45,0,1,TRUE
S70760587,obsr584384,S70760587,Cardinalis cardinalis,1,US-IL,L10977915,41.7528332,-88.057593,Traveling,TRUE,2020-06-23,2020,175,16.416666666666668,50,2.253,2,TRUE
S70446467,obsr4911,S70446467,Cardinalis cardinalis,2,US-IL,L2190608,41.1055944,-87.8437271,Stationary,TRUE,2020-06-14,2020,166,19.25,15,0,1,TRUE
S70522288,obsr19168,S70522288,Cardinalis cardinalis,1,US-IL,L3995346,40.5107258,-90.7329512,Stationary,TRUE,2020-06-16,2020,168,17.083333333333332,240,0,1,TRUE
S70919472,obsr437500,S70919472,Cardinalis cardinalis,1,US-IL,L152719,42.4870361,-87.8107166,Traveling,TRUE,2020-06-28,2020,180,6.416666666666667,55,2.414,1,TRUE
S70430566,obsr4911,S70430566,Cardinalis cardinalis,3,US-IL,L2190608,41.1055944,-87.8437271,Stationary,TRUE,2020-06-14,2020,166,12.833333333333334,40,0,1,TRUE
S70001729,obsr819571,S70001729,Cardinalis cardinalis,1,US-IL,L3615041,42.0498389,-87.6736833,Traveling,TRUE,2020-06-03,2020,155,5.733333333333333,57,1.336,1,TRUE
S70908159,obsr4911,S70908159,Cardinalis cardinalis,1,US-IL,L2190608,41.1055944,-87.8437271,Stationary,TRUE,2020-06-28,2020,180,9,30,0,1,TRUE
S70471250,obsr103255,S70471250,Cardinalis cardinalis,3,US-IL,L1070338,41.843574,-88.3101225,Traveling,TRUE,2020-06-15,2020,167,12.683333333333334,32,1.223,1,TRUE
S70462334,obsr437500,S70462334,Cardinalis cardinalis,2,US-IL,L152719,42.4870361,-87.8107166,Traveling,TRUE,2020-06-15,2020,167,6.333333333333333,55,2.414,1,TRUE
S70603967,obsr437500,S70603967,Cardinalis cardinalis,2,US-IL,L152719,42.4870361,-87.8107166,Traveling,TRUE,2020-06-19,2020,171,6.666666666666667,50,2.414,1,TRUE
S70628642,obsr195101,S70628642,Cardinalis cardinalis,1,US-IL,L1059947,41.1990066,-88.8888889,Traveling,TRUE,2020-06-20,2020,172,7.75,60,0.402,1,TRUE
S70088292,obsr4911,S70088292,Cardinalis cardinalis,2,US-IL,L2190608,41.1055944,-87.8437271,Stationary,TRUE,2020-06-05,2020,157,14.416666666666666,15,0,1,TRUE
S70011119,obsr272672,S70011119,Cardinalis cardinalis,1,US-IL,L218740,40.0801705,-88.2042265,Traveling,TRUE,2020-06-03,2020,155,9.816666666666666,85,1.676,1,TRUE
S69975477,obsr4911,S69975477,Cardinalis cardinalis,2,US-IL,L2190608,41.1055944,-87.8437271,Stationary,TRUE,2020-06-02,2020,154,12.583333333333334,65,0,1,TRUE
S70629181,obsr505780,S70629181,Cardinalis cardinalis,1,US-IL,L11277154,39.922759,-89.819033,Stationary,TRUE,2020-06-20,2020,172,9.25,3,0,1,TRUE
S70232385,obsr164965,S70232385,Cardinalis cardinalis,2,US-IL,L612796,42.0208046,-87.6890248,Stationary,TRUE,2020-06-02,2020,154,5.633333333333333,79,0,1,TRUE
S71366016,obsr311952,S71366016,Cardinalis cardinalis,1,US-IL,L3714278,41.82616,-88.0071616,Traveling,TRUE,2020-06-06,2020,158,6.5,24,0.402,1,TRUE
S70482309,obsr980870,S70482309,Cardinalis cardinalis,4,US-IL,L4555848,41.527967,-88.19659,Traveling,TRUE,2020-06-06,2020,158,7.866666666666667,90,3.219,1,TRUE
S70479133,obsr1466553,S70479133,Cardinalis cardinalis,1,US-IL,L10045694,41.8971815,-87.8146648,Stationary,TRUE,2020-06-15,2020,167,16.066666666666666,15,0,1,TRUE
S70836187,obsr731266,S70836187,Cardinalis cardinalis,3,US-IL,L9241761,39.3933964,-88.0583556,Traveling,TRUE,2020-06-26,2020,178,7.1,54,1.497,1,TRUE
S69954682,obsr314868,S69954682,Cardinalis cardinalis,1,US-IL,L1510198,42.401571,-88.0831824,Stationary,TRUE,2020-06-01,2020,153,6.5,60,0,1,TRUE
S70959007,obsr1083329,S70959007,Cardinalis cardinalis,2,US-IL,L11296764,41.721711,-87.92608,Stationary,TRUE,2020-06-29,2020,181,12.916666666666666,3,0,1,TRUE
S70179954,obsr146134,S70179954,Cardinalis cardinalis,1,US-IL,L565381,41.9250675,-88.3481043,Stationary,TRUE,2020-06-07,2020,159,7.483333333333333,5,0,2,TRUE
S70755443,obsr164965,S70755443,Cardinalis cardinalis,2,US-IL,L612796,42.0208046,-87.6890248,Stationary,TRUE,2020-06-23,2020,175,6.266666666666667,66,0,1,TRUE
S70073133,obsr980870,S70073133,Cardinalis cardinalis,2,US-IL,L4555848,41.527967,-88.19659,Traveling,TRUE,2020-06-04,2020,156,9.816666666666666,53,1.609,1,TRUE
S70115823,obsr1515941,S70115823,Cardinalis cardinalis,3,US-IL,L297069,40.7592353,-89.5750752,Traveling,TRUE,2020-06-06,2020,158,7.466666666666667,134,1.642,1,TRUE
S70073486,obsr310535,S70073486,Cardinalis cardinalis,2,US-IL,L152723,42.2618749,-88.3069038,Traveling,TRUE,2020-06-05,2020,157,6.416666666666667,65,2.785,1,TRUE
S70043967,obsr355120,S70043967,Cardinalis cardinalis,8,US-IL,L3968459,41.6473533,-88.1050462,Traveling,TRUE,2020-06-04,2020,156,8.05,128,1.609,2,TRUE
S70077585,obsr505780,S70077585,Cardinalis cardinalis,2,US-IL,L9992906,39.922854,-89.815398,Stationary,TRUE,2020-06-05,2020,157,9.583333333333334,3,0,1,TRUE
S70111908,obsr526039,S70111908,Cardinalis cardinalis,1,US-IL,L2942459,41.83238,-88.3754,Stationary,TRUE,2020-06-06,2020,158,8.1,5,0,2,TRUE
S70825770,obsr4911,S70825770,Cardinalis cardinalis,1,US-IL,L3770680,41.079132799999996,-87.8109473,Stationary,TRUE,2020-06-25,2020,177,7.5,10,0,1,TRUE
S70800085,obsr48562,S70800085,Cardinalis cardinalis,2,US-IL,L679333,42.0601904,-87.7402496,Traveling,TRUE,2020-06-24,2020,176,16.2,38,2.414,1,TRUE
S70302977,obsr240011,S70302977,Cardinalis cardinalis,9,US-IL,L8948029,40.721552,-89.756486,Traveling,TRUE,2020-06-11,2020,163,6.066666666666666,27,1.981,1,TRUE
S69964987,obsr168927,S69964987,Cardinalis cardinalis,2,US-IL,L9371136,42.2933169,-87.9143243,Stationary,TRUE,2020-06-02,2020,154,7.95,5,0,2,TRUE
